sample_id,position,original_pairing_indicator,paired_indicator_prediction,unpaired_indicator_prediction,delta
2039,1,1,0.996650755405426,0.9900286793708801,0.0066220760345458984
2042,1,1,0.9939139485359192,0.9924967288970947,0.0014172196388244629
2043,1,1,0.9175605177879333,0.8493209481239319,0.06823956966400146
2046,1,1,0.9892057180404663,0.9843287467956543,0.004876971244812012
2049,1,1,0.8959805369377136,0.8969845771789551,-0.001004040241241455
2052,1,1,0.9929056167602539,0.9897733330726624,0.0031322836875915527
2054,1,1,0.9938589930534363,0.9888666272163391,0.004992365837097168
2056,1,1,0.9782291054725647,0.9507836103439331,0.027445495128631592
2060,1,1,0.9915977716445923,0.9732038974761963,0.018393874168395996
2063,1,1,0.9094836711883545,0.8873254656791687,0.02215820550918579
2065,1,1,0.9786787629127502,0.9694087505340576,0.009270012378692627
2070,1,1,0.9970366954803467,0.9970265030860901,1.0192394256591797e-05
2072,1,1,0.8904063105583191,0.8018625974655151,0.08854371309280396
2083,1,1,0.9995263814926147,0.9994027614593506,0.00012362003326416016
2085,1,1,0.9857766032218933,0.9782370924949646,0.007539510726928711
2086,1,1,0.9823309183120728,0.977705180644989,0.00462573766708374
2088,1,1,0.9500267505645752,0.9360528588294983,0.013973891735076904
2090,1,1,0.9995940327644348,0.9980582594871521,0.0015357732772827148
2091,1,1,0.9981739521026611,0.9928613305091858,0.005312621593475342
2092,1,1,0.9997197985649109,0.9992226362228394,0.0004971623420715332
2094,1,1,0.7761743068695068,0.7603960037231445,0.015778303146362305
2097,1,1,0.9950289130210876,0.976662278175354,0.018366634845733643
2102,1,1,0.9790486097335815,0.9039962887763977,0.07505232095718384
2104,1,1,0.9996321201324463,0.9993558526039124,0.00027626752853393555
2106,1,0,0.9764472842216492,0.9466584920883179,0.0297887921333313
2109,1,1,0.9971201419830322,0.9963141083717346,0.0008060336112976074
2115,1,1,0.9868692755699158,0.9383358359336853,0.04853343963623047
2116,1,1,0.9978851675987244,0.9843767881393433,0.013508379459381104
2117,1,1,0.9996371269226074,0.9988045692443848,0.0008325576782226562
2118,1,1,0.998259961605072,0.9973940849304199,0.0008658766746520996
2120,1,1,0.9943305253982544,0.986422598361969,0.0079079270362854
2123,1,1,0.9893732666969299,0.9832109212875366,0.0061623454093933105
2127,1,1,0.9767508506774902,0.9710540771484375,0.005696773529052734
2129,1,1,0.8565732836723328,0.7398757338523865,0.11669754981994629
2130,1,1,0.9510551691055298,0.9481927156448364,0.0028624534606933594
2135,1,1,0.7275041937828064,0.6692401170730591,0.058264076709747314
2136,1,1,0.8445585370063782,0.8062718510627747,0.038286685943603516
2137,1,1,0.9985154271125793,0.99615877866745,0.0023566484451293945
2138,1,1,0.9473227262496948,0.925623893737793,0.021698832511901855
2139,1,1,0.933646023273468,0.8796975016593933,0.05394852161407471
2140,1,1,0.9957017302513123,0.9859100580215454,0.009791672229766846
2141,1,1,0.9465338587760925,0.9233828186988831,0.023151040077209473
2145,1,0,0.9760322570800781,0.9515561461448669,0.02447611093521118
2146,1,1,0.9988456964492798,0.996096670627594,0.002749025821685791
2152,1,1,0.9972146153450012,0.9970756769180298,0.00013893842697143555
2153,1,0,0.9633035063743591,0.9795328974723816,-0.01622939109802246
2158,1,0,0.9868908524513245,0.9757876396179199,0.011103212833404541
2161,1,1,0.7132052183151245,0.7017162442207336,0.01148897409439087
2163,1,1,0.999710738658905,0.9987620115280151,0.0009487271308898926
2164,1,1,0.7976624965667725,0.7264477014541626,0.07121479511260986
2172,1,1,0.9976136684417725,0.9969402551651001,0.0006734132766723633
2173,1,1,0.9888010025024414,0.9774128794670105,0.011388123035430908
2175,1,1,0.9368141889572144,0.892460286617279,0.0443539023399353
2176,1,1,0.998145341873169,0.9962829947471619,0.00186234712600708
2177,1,1,0.993842363357544,0.9875231385231018,0.006319224834442139
2178,1,1,0.8805599808692932,0.8423463702201843,0.03821361064910889
2179,1,1,0.9888783097267151,0.9889703989028931,-9.208917617797852e-05
2180,1,1,0.9258854389190674,0.9148285388946533,0.011056900024414062
2185,1,1,0.9598908424377441,0.926855206489563,0.03303563594818115
2186,1,1,0.9996187686920166,0.9989666938781738,0.0006520748138427734
2188,1,1,0.963817834854126,0.9404605627059937,0.023357272148132324
2189,1,1,0.8955743908882141,0.8238423466682434,0.0717320442199707
2191,1,0,0.9646268486976624,0.9453141093254089,0.019312739372253418
2199,1,1,0.9971676468849182,0.9904182553291321,0.006749391555786133
2200,1,1,0.9908244609832764,0.989799976348877,0.001024484634399414
2201,1,1,0.9870970249176025,0.979357123374939,0.007739901542663574
2203,1,1,0.9482645392417908,0.9553468227386475,-0.0070822834968566895
2204,1,1,0.9545527100563049,0.9301748275756836,0.024377882480621338
2206,1,1,0.9963504076004028,0.9944085478782654,0.0019418597221374512
2208,1,1,0.8411099910736084,0.7244631052017212,0.11664688587188721
2211,1,1,0.853209912776947,0.8458318710327148,0.007378041744232178
2213,1,0,0.995136559009552,0.9938483834266663,0.0012881755828857422
2221,1,1,0.9983982443809509,0.9981746673583984,0.00022357702255249023
2223,1,1,0.9537703990936279,0.8867253661155701,0.06704503297805786
2226,1,1,0.7407301068305969,0.3997357487678528,0.34099435806274414
2227,1,1,0.9770529270172119,0.9674229025840759,0.009630024433135986
2229,1,1,0.9277934432029724,0.9168519973754883,0.01094144582748413
2231,1,1,0.9867645502090454,0.9735156297683716,0.013248920440673828
2234,1,1,0.9082092046737671,0.8783454895019531,0.029863715171813965
2237,1,1,0.997246503829956,0.996536374092102,0.0007101297378540039
2239,1,1,0.9810107350349426,0.9653356075286865,0.015675127506256104
2240,1,1,0.9961429238319397,0.9863746166229248,0.009768307209014893
2242,1,1,0.8609607219696045,0.8441712260246277,0.016789495944976807
2243,1,1,0.9760227203369141,0.9594942927360535,0.016528427600860596
2244,1,1,0.9922359585762024,0.9866113662719727,0.005624592304229736
2255,1,1,0.9964948296546936,0.9951490759849548,0.0013457536697387695
2257,1,1,0.9982231259346008,0.9929869771003723,0.005236148834228516
2262,1,1,0.9897221922874451,0.9813370108604431,0.008385181427001953
2263,1,1,0.9931185245513916,0.9873875975608826,0.005730926990509033
2267,1,1,0.99837327003479,0.9974107146263123,0.0009625554084777832
2272,1,1,0.9996275901794434,0.9990696310997009,0.0005579590797424316
2273,1,1,0.997811496257782,0.9930028319358826,0.004808664321899414
2274,1,1,0.9862371683120728,0.9434357285499573,0.04280143976211548
2277,1,0,0.9602293968200684,0.930518627166748,0.029710769653320312
2279,1,1,0.9884386658668518,0.9906625151634216,-0.0022238492965698242
2285,1,1,0.9983432292938232,0.9974156618118286,0.0009275674819946289
2286,1,1,0.9997907280921936,0.9995887875556946,0.00020194053649902344
2288,1,1,0.9595521092414856,0.9403208494186401,0.01923125982284546
2290,1,1,0.8796454071998596,0.7853003144264221,0.0943450927734375
2296,1,1,0.9545486569404602,0.9198228716850281,0.03472578525543213
2297,1,1,0.9681959748268127,0.9538779854774475,0.014317989349365234
2299,1,1,0.9927527904510498,0.9855560064315796,0.007196784019470215
2303,1,1,0.9955952763557434,0.9883490800857544,0.007246196269989014
2311,1,1,0.9959121942520142,0.9959045052528381,7.68899917602539e-06
2313,1,1,0.9675477743148804,0.9556459784507751,0.011901795864105225
2315,1,1,0.967609703540802,0.9687031507492065,-0.001093447208404541
2319,1,1,0.999470055103302,0.9988734126091003,0.0005966424942016602
2320,1,1,0.8157354593276978,0.6747430562973022,0.1409924030303955
2333,1,1,0.999582827091217,0.9987163543701172,0.0008664727210998535
2335,1,1,0.9981073141098022,0.9968696236610413,0.0012376904487609863
2336,1,1,0.9944856762886047,0.9848816394805908,0.009604036808013916
2340,1,1,0.9470970630645752,0.9393290877342224,0.007767975330352783
2341,1,1,0.9672632813453674,0.9400864839553833,0.02717679738998413
2344,1,1,0.9245963096618652,0.9165701866149902,0.008026123046875
2346,1,1,0.9574611186981201,0.9405218958854675,0.016939222812652588
2347,1,1,0.9959946870803833,0.9895147085189819,0.006479978561401367
2355,1,1,0.7630049586296082,0.6817387342453003,0.08126622438430786
2357,1,0,0.9190360307693481,0.7836023569107056,0.13543367385864258
2358,1,1,0.7389602661132812,0.6169703006744385,0.12198996543884277
2361,1,1,0.7179965972900391,0.6690399646759033,0.04895663261413574
2366,1,1,0.9899575114250183,0.9808001518249512,0.009157359600067139
2367,1,1,0.9547098875045776,0.8815051913261414,0.07320469617843628
2369,1,1,0.9909089207649231,0.9924551248550415,-0.0015462040901184082
2373,1,1,0.9663411974906921,0.9635162949562073,0.0028249025344848633
2379,1,1,0.944001317024231,0.9074235558509827,0.03657776117324829
2380,1,1,0.9846775531768799,0.9686014652252197,0.016076087951660156
2383,1,1,0.7314828038215637,0.6952921748161316,0.03619062900543213
2385,1,1,0.9787634015083313,0.9638684391975403,0.014894962310791016
2386,1,1,0.8335739374160767,0.6389636993408203,0.19461023807525635
2388,1,1,0.9769991040229797,0.9616882801055908,0.015310823917388916
2390,1,1,0.9048990607261658,0.8889783620834351,0.015920698642730713
2395,1,1,0.9889575839042664,0.9824283719062805,0.00652921199798584
2402,1,1,0.9899930357933044,0.9919147491455078,-0.0019217133522033691
2403,1,1,0.8009456992149353,0.7161581516265869,0.08478754758834839
2404,1,1,0.9403943419456482,0.9411048889160156,-0.0007105469703674316
2407,1,0,0.8688147664070129,0.8081656098365784,0.06064915657043457
2415,1,1,0.9769620895385742,0.8981078267097473,0.0788542628288269
2420,1,1,0.8764787316322327,0.9052080512046814,-0.02872931957244873
2421,1,1,0.9990847110748291,0.9983850717544556,0.0006996393203735352
2422,1,1,0.98296058177948,0.9618607759475708,0.02109980583190918
2423,1,1,0.9928244352340698,0.9902014136314392,0.0026230216026306152
2425,1,1,0.9877910614013672,0.9804302453994751,0.00736081600189209
2426,1,1,0.9266058206558228,0.9274448752403259,-0.0008390545845031738
2427,1,1,0.993121325969696,0.9866390228271484,0.006482303142547607
2432,1,1,0.929002046585083,0.9005512595176697,0.02845078706741333
2433,1,1,0.9840260744094849,0.9835351705551147,0.0004909038543701172
2436,1,1,0.8634909391403198,0.832267165184021,0.031223773956298828
2438,1,1,0.9523553848266602,0.9414581060409546,0.010897278785705566
2439,1,1,0.9947108030319214,0.9899629950523376,0.00474780797958374
2443,1,1,0.76579350233078,0.6743372678756714,0.09145623445510864
2446,1,1,0.9944370985031128,0.9901097416877747,0.004327356815338135
2455,1,0,0.8940119743347168,0.8541994690895081,0.03981250524520874
2457,1,1,0.9851295948028564,0.9476674199104309,0.03746217489242554
2463,1,1,0.9974390268325806,0.9923155307769775,0.005123496055603027
2471,1,1,0.8236584663391113,0.8311244249343872,-0.007465958595275879
2472,1,1,0.9819730520248413,0.9768948554992676,0.0050781965255737305
2473,1,1,0.9959778189659119,0.9929385781288147,0.003039240837097168
2474,1,1,0.9473350048065186,0.9248436093330383,0.022491395473480225
2476,1,1,0.8391319513320923,0.6601728796958923,0.17895907163619995
2479,1,1,0.96990966796875,0.9131025075912476,0.05680716037750244
2482,1,1,0.9884200096130371,0.9749410152435303,0.013478994369506836
2484,1,1,0.966234028339386,0.9370338320732117,0.029200196266174316
2487,1,1,0.9213494062423706,0.8609699010848999,0.0603795051574707
2492,1,0,0.9962078332901001,0.9906518459320068,0.005555987358093262
2493,1,1,0.994053304195404,0.9890555143356323,0.0049977898597717285
2494,1,1,0.8597263693809509,0.7759869694709778,0.08373939990997314
2497,1,1,0.9529272317886353,0.9135181903839111,0.03940904140472412
2498,1,1,0.9254183173179626,0.9301356673240662,-0.004717350006103516
2501,1,1,0.9145196676254272,0.8279911875724792,0.086528480052948
2507,1,1,0.9674312472343445,0.9606057405471802,0.006825506687164307
2508,1,1,0.9925987720489502,0.9903643727302551,0.0022343993186950684
2510,1,1,0.9993994235992432,0.9989194869995117,0.0004799365997314453
2511,1,1,0.9725086688995361,0.9495224952697754,0.022986173629760742
2512,1,1,0.7888289093971252,0.7923452854156494,-0.00351637601852417
2521,1,1,0.9998192191123962,0.9995478987693787,0.0002713203430175781
2524,1,1,0.9900813698768616,0.9884110689163208,0.0016703009605407715
2525,1,1,0.9939708709716797,0.9909896850585938,0.0029811859130859375
2527,1,1,0.9820613265037537,0.977730929851532,0.00433039665222168
2533,1,1,0.9817991852760315,0.9839460849761963,-0.002146899700164795
2539,1,1,0.7987136840820312,0.7566238045692444,0.042089879512786865
2540,1,1,0.9961367249488831,0.9888073205947876,0.007329404354095459
2544,1,1,0.9623016715049744,0.9535861611366272,0.008715510368347168
2548,1,1,0.7027689218521118,0.6177194714546204,0.08504945039749146
2549,1,1,0.9282112717628479,0.9243032932281494,0.003907978534698486
2553,1,1,0.9851037859916687,0.9718746542930603,0.013229131698608398
2555,1,1,0.9761101603507996,0.9729737639427185,0.0031363964080810547
2557,1,1,0.9990589022636414,0.9972894191741943,0.0017694830894470215
2558,1,1,0.9852908849716187,0.9714846611022949,0.01380622386932373
2559,1,1,0.9682238101959229,0.8463418483734131,0.12188196182250977
2568,1,0,0.9764869809150696,0.9560947418212891,0.020392239093780518
2569,1,1,0.8417356610298157,0.8367276191711426,0.005008041858673096
2570,1,1,0.9820590615272522,0.967102587223053,0.014956474304199219
2572,1,1,0.8750929832458496,0.8599733114242554,0.015119671821594238
2577,1,1,0.9948750138282776,0.994510293006897,0.00036472082138061523
2581,1,1,0.8484705686569214,0.8085660934448242,0.03990447521209717
2587,1,1,0.9835984110832214,0.9836667776107788,-6.836652755737305e-05
2594,1,1,0.9478161334991455,0.9454668164253235,0.0023493170738220215
2595,1,1,0.9941781759262085,0.9861258864402771,0.008052289485931396
2596,1,1,0.9874810576438904,0.9697555899620056,0.017725467681884766
2598,1,1,0.9967708587646484,0.994099497795105,0.002671360969543457
2600,1,1,0.933783769607544,0.9028119444847107,0.030971825122833252
2603,1,1,0.9910793900489807,0.9871757626533508,0.003903627395629883
2606,1,1,0.994541347026825,0.9912609457969666,0.0032804012298583984
2607,1,1,0.9512001276016235,0.9073758721351624,0.04382425546646118
2610,1,1,0.9411894679069519,0.9298860430717468,0.011303424835205078
2612,1,1,0.9987891316413879,0.9971089959144592,0.001680135726928711
2614,1,1,0.8419073820114136,0.8094425201416016,0.03246486186981201
2615,1,1,0.8969686031341553,0.8471862077713013,0.049782395362854004
2621,1,0,0.8757676482200623,0.8927599191665649,-0.016992270946502686
2623,1,0,0.8069291710853577,0.9429156184196472,-0.13598644733428955
2624,1,0,0.9923766255378723,0.9842777848243713,0.008098840713500977
2626,1,1,0.8887522220611572,0.8376502394676208,0.05110198259353638
2633,1,1,0.8595229387283325,0.8109830021858215,0.048539936542510986
2634,1,1,0.9293443560600281,0.9183560013771057,0.010988354682922363
2635,1,1,0.9994890689849854,0.9976723790168762,0.0018166899681091309
2640,1,1,0.8789497017860413,0.6616191267967224,0.21733057498931885
2641,1,1,0.7848557233810425,0.7627103924751282,0.022145330905914307
2642,1,1,0.9160616397857666,0.8584052920341492,0.05765634775161743
2643,1,1,0.9971467852592468,0.9933898448944092,0.0037569403648376465
2646,1,1,0.9967960715293884,0.9936303496360779,0.003165721893310547
2648,1,1,0.9581325650215149,0.9619186520576477,-0.0037860870361328125
2650,1,1,0.9939864873886108,0.9902182221412659,0.0037682652473449707
2652,1,1,0.9994176626205444,0.9989494681358337,0.00046819448471069336
2654,1,1,0.9514007568359375,0.9240940809249878,0.027306675910949707
2655,1,1,0.9991540908813477,0.9990617632865906,9.232759475708008e-05
2658,1,1,0.8810297846794128,0.8641307353973389,0.016899049282073975
2661,1,1,0.9515441060066223,0.8589960336685181,0.09254807233810425
2664,1,1,0.994343638420105,0.9906378984451294,0.003705739974975586
2665,1,1,0.9963751435279846,0.9962085485458374,0.0001665949821472168
2668,1,0,0.9949051141738892,0.9928144812583923,0.002090632915496826
2670,1,1,0.9747529625892639,0.9721917510032654,0.002561211585998535
2672,1,1,0.9726075530052185,0.942022979259491,0.03058457374572754
2675,1,1,0.9189909100532532,0.8771228194236755,0.04186809062957764
2676,1,1,0.9690108895301819,0.9480069279670715,0.02100396156311035
2677,1,1,0.9055759310722351,0.8470903038978577,0.05848562717437744
2679,1,1,0.882879376411438,0.7345649600028992,0.14831441640853882
2680,1,0,0.9907357096672058,0.9268476366996765,0.0638880729675293
2681,1,1,0.9980953335762024,0.9970152378082275,0.0010800957679748535
2682,1,1,0.9602619409561157,0.9453908205032349,0.01487112045288086
2683,1,1,0.9961981177330017,0.9944344162940979,0.0017637014389038086
2684,1,1,0.9996422529220581,0.9993096590042114,0.0003325939178466797
2685,1,1,0.8835875391960144,0.8237614035606384,0.05982613563537598
2688,1,1,0.9380326867103577,0.9428120255470276,-0.004779338836669922
2692,1,1,0.9674540162086487,0.9665858149528503,0.0008682012557983398
2694,1,1,0.9977197051048279,0.9960542917251587,0.0016654133796691895
2696,1,1,0.9967220425605774,0.9918487071990967,0.004873335361480713
2699,1,1,0.983626663684845,0.9771468043327332,0.006479859352111816
2700,1,1,0.9919638633728027,0.9877674579620361,0.0041964054107666016
2703,1,1,0.9956954717636108,0.9940090179443359,0.0016864538192749023
2706,1,1,0.9785920977592468,0.9765991568565369,0.001992940902709961
2707,1,1,0.996626615524292,0.9911985993385315,0.005428016185760498
2708,1,1,0.9934214949607849,0.9874057173728943,0.006015777587890625
2711,1,1,0.7840712070465088,0.5624266266822815,0.2216445803642273
2713,1,1,0.9378591775894165,0.9403437376022339,-0.002484560012817383
2717,1,1,0.9483934044837952,0.9409462213516235,0.007447183132171631
2724,1,1,0.9515477418899536,0.8512569665908813,0.10029077529907227
2726,1,1,0.9914364218711853,0.986584484577179,0.004851937294006348
2727,1,0,0.9983853101730347,0.9977023005485535,0.0006830096244812012
2732,1,1,0.857734739780426,0.8206099271774292,0.037124812602996826
2737,1,1,0.9997691512107849,0.9993420243263245,0.0004271268844604492
2738,1,1,0.9920454025268555,0.9813593626022339,0.010686039924621582
2739,1,1,0.9857208728790283,0.9407744407653809,0.04494643211364746
2740,1,1,0.96129310131073,0.8678814768791199,0.09341162443161011
2741,1,1,0.9317978620529175,0.8992142677307129,0.03258359432220459
2744,1,1,0.9322088360786438,0.948575496673584,-0.016366660594940186
2748,1,1,0.9747526049613953,0.9711036682128906,0.0036489367485046387
2749,1,1,0.9161805510520935,0.9161465764045715,3.3974647521972656e-05
2750,1,1,0.90165114402771,0.8727731108665466,0.02887803316116333
2751,1,1,0.9973637461662292,0.9912179112434387,0.006145834922790527
2756,1,1,0.9918496608734131,0.9912954568862915,0.000554203987121582
2761,1,1,0.9998774528503418,0.9997803568840027,9.709596633911133e-05
2765,1,1,0.9435099363327026,0.9295356273651123,0.013974308967590332
2769,1,1,0.9853549003601074,0.973929762840271,0.011425137519836426
2770,1,1,0.8174203038215637,0.7542510032653809,0.06316930055618286
2773,1,1,0.9427584409713745,0.8543849587440491,0.08837348222732544
2776,1,1,0.9998773336410522,0.9996728897094727,0.00020444393157958984
2777,1,1,0.9208104610443115,0.9214382767677307,-0.0006278157234191895
2780,1,1,0.9941579103469849,0.9920614957809448,0.002096414566040039
2781,1,1,0.9984613656997681,0.9981763362884521,0.00028502941131591797
2784,1,1,0.9949679970741272,0.9852927327156067,0.009675264358520508
2785,1,0,0.999140739440918,0.9965998530387878,0.002540886402130127
2786,1,1,0.7490851879119873,0.7372404336929321,0.011844754219055176
2787,1,1,0.9808791279792786,0.9610254764556885,0.019853651523590088
2788,1,1,0.7429381012916565,0.690316915512085,0.05262118577957153
2790,1,1,0.9990999698638916,0.998672366142273,0.00042760372161865234
2794,1,1,0.9113650918006897,0.898393452167511,0.012971639633178711
2796,1,1,0.9963209629058838,0.9933454990386963,0.0029754638671875
2804,1,0,0.978135347366333,0.8369457125663757,0.14118963479995728
2806,1,0,0.9196904897689819,0.7917121052742004,0.1279783844947815
2807,1,1,0.9741499423980713,0.9582720398902893,0.015877902507781982
2809,1,1,0.8409144878387451,0.7740309238433838,0.06688356399536133
2810,1,1,0.7096871137619019,0.5562844276428223,0.1534026861190796
2812,1,1,0.9787952303886414,0.9638944864273071,0.014900743961334229
2813,1,1,0.9903345704078674,0.9803476929664612,0.00998687744140625
2815,1,1,0.9729424715042114,0.9744246006011963,-0.0014821290969848633
2817,1,1,0.9780809283256531,0.9499475955963135,0.0281333327293396
2823,1,1,0.9936059713363647,0.9934877157211304,0.000118255615234375
2824,1,1,0.8631675243377686,0.8265212774276733,0.036646246910095215
2829,1,0,0.7151162028312683,0.7309035062789917,-0.01578730344772339
2831,1,1,0.978303849697113,0.9772600531578064,0.0010437965393066406
2832,1,1,0.9125384092330933,0.9081732034683228,0.004365205764770508
2833,1,1,0.9024466276168823,0.9110312461853027,-0.00858461856842041
2838,1,0,0.9877257943153381,0.9834104180335999,0.004315376281738281
2841,1,1,0.9433051347732544,0.9385218620300293,0.004783272743225098
2842,1,1,0.9532924890518188,0.916870653629303,0.03642183542251587
2843,1,1,0.9847070574760437,0.975522518157959,0.009184539318084717
2849,1,1,0.8869207501411438,0.8574840426445007,0.029436707496643066
2853,1,1,0.8802728652954102,0.88639235496521,-0.006119489669799805
2861,1,1,0.9861182570457458,0.9696495532989502,0.016468703746795654
2863,1,1,0.9982073307037354,0.9966795444488525,0.0015277862548828125
2864,1,1,0.9900273680686951,0.9795627593994141,0.010464608669281006
2866,1,1,0.9693013429641724,0.9569117426872253,0.012389600276947021
2867,1,1,0.9901941418647766,0.9784348011016846,0.011759340763092041
2873,1,1,0.9957727789878845,0.9976135492324829,-0.0018407702445983887
2878,1,1,0.9857021570205688,0.97784024477005,0.007861912250518799
2879,1,1,0.9890212416648865,0.975382924079895,0.013638317584991455
2880,1,1,0.9591402411460876,0.9212710857391357,0.037869155406951904
2881,1,1,0.7863889932632446,0.8495877981185913,-0.06319880485534668
2883,1,1,0.9992096424102783,0.9975059628486633,0.0017036795616149902
2884,1,1,0.999853253364563,0.9997561573982239,9.709596633911133e-05
2885,1,1,0.785690188407898,0.6392672061920166,0.14642298221588135
2887,1,1,0.9868505001068115,0.9614849090576172,0.025365591049194336
2891,1,1,0.9977431297302246,0.9946675300598145,0.0030755996704101562
2893,1,1,0.9059916138648987,0.8923551440238953,0.013636469841003418
2900,1,1,0.9859604835510254,0.9864941835403442,-0.0005336999893188477
2901,1,1,0.7309304475784302,0.6696036458015442,0.061326801776885986
2903,1,1,0.8571872711181641,0.8263295292854309,0.030857741832733154
2915,1,1,0.9852260947227478,0.9729560613632202,0.012270033359527588
2919,1,1,0.9966087341308594,0.9951663017272949,0.0014424324035644531
2920,1,1,0.971837043762207,0.9481762051582336,0.02366083860397339
2922,1,1,0.9996082186698914,0.99850994348526,0.0010982751846313477
2923,1,1,0.9945223331451416,0.988377034664154,0.006145298480987549
2925,1,1,0.9962361454963684,0.9884573817253113,0.007778763771057129
2927,1,1,0.9495764970779419,0.9389225244522095,0.010653972625732422
2929,1,1,0.9941651225090027,0.9883885979652405,0.005776524543762207
2930,1,1,0.9847074747085571,0.9843152165412903,0.0003922581672668457
2931,1,1,0.9831709265708923,0.9586242437362671,0.024546682834625244
2933,1,1,0.9989902377128601,0.9968783855438232,0.0021118521690368652
2935,1,1,0.9896037578582764,0.987011194229126,0.0025925636291503906
2938,1,1,0.9977632761001587,0.9958426356315613,0.0019206404685974121
2941,1,1,0.7546302676200867,0.7409327030181885,0.013697564601898193
2946,1,1,0.9386278390884399,0.8628173470497131,0.0758104920387268
2949,1,1,0.899694561958313,0.904021680355072,-0.004327118396759033
2952,1,1,0.8723732829093933,0.8616622686386108,0.01071101427078247
2957,1,1,0.9814863801002502,0.9719009399414062,0.009585440158843994
2958,1,1,0.9975138902664185,0.9930566549301147,0.004457235336303711
2969,1,1,0.8427610993385315,0.8529236316680908,-0.010162532329559326
2971,1,1,0.7921772599220276,0.6880469918251038,0.10413026809692383
2974,1,0,0.8999605774879456,0.8944854736328125,0.005475103855133057
2975,1,1,0.9968342185020447,0.9959025979042053,0.0009316205978393555
2978,1,1,0.9235466122627258,0.93633633852005,-0.012789726257324219
2985,1,1,0.9978352189064026,0.9975583553314209,0.00027686357498168945
2986,1,1,0.996025800704956,0.9934886693954468,0.0025371313095092773
2987,1,1,0.9440856575965881,0.9517980217933655,-0.007712364196777344
2988,1,1,0.9909114241600037,0.9308194518089294,0.06009197235107422
2991,1,1,0.997593343257904,0.9959253072738647,0.0016680359840393066
2995,1,1,0.968214750289917,0.9132604598999023,0.05495429039001465
2996,1,1,0.993506908416748,0.9897617697715759,0.003745138645172119
2997,1,1,0.9837381839752197,0.9596351981163025,0.024102985858917236
2999,1,0,0.9961894154548645,0.995888888835907,0.00030052661895751953
3001,1,1,0.9993158578872681,0.9990395903587341,0.00027626752853393555
3003,1,1,0.9692138433456421,0.9489009380340576,0.020312905311584473
3004,1,0,0.9908655285835266,0.9829127788543701,0.007952749729156494
3008,1,1,0.938338041305542,0.932890772819519,0.005447268486022949
3009,1,1,0.9734851121902466,0.9593150019645691,0.01417011022567749
3010,1,1,0.7267950773239136,0.7656300663948059,-0.038834989070892334
3018,1,1,0.9953936338424683,0.9922791719436646,0.003114461898803711
3020,1,1,0.9818238615989685,0.9567325711250305,0.02509129047393799
3023,1,1,0.9970520734786987,0.9949079155921936,0.002144157886505127
3024,1,0,0.9351552128791809,0.9105850458145142,0.024570167064666748
3026,1,1,0.962642252445221,0.9430945515632629,0.019547700881958008
3032,1,1,0.9831008911132812,0.9796916842460632,0.0034092068672180176
3038,1,1,0.9388231039047241,0.9143515825271606,0.024471521377563477
3040,1,0,0.7439531087875366,0.7361700534820557,0.007783055305480957
3045,1,1,0.9895715713500977,0.982330322265625,0.007241249084472656
3048,1,1,0.9608669877052307,0.95143723487854,0.009429752826690674
3054,1,1,0.9515953660011292,0.9450967907905579,0.006498575210571289
3055,1,1,0.9352952837944031,0.9283155202865601,0.006979763507843018
3060,1,1,0.986325204372406,0.9659043550491333,0.020420849323272705
3062,1,1,0.9501221776008606,0.9467036128044128,0.003418564796447754
3063,1,1,0.9547303915023804,0.9357192516326904,0.01901113986968994
3064,1,1,0.9580578804016113,0.9270352721214294,0.031022608280181885
3067,1,1,0.9993657469749451,0.9980633854866028,0.0013023614883422852
3068,1,1,0.8510231375694275,0.8705994486808777,-0.019576311111450195
3070,1,1,0.9937532544136047,0.992679238319397,0.0010740160942077637
3071,1,1,0.8781489133834839,0.6945247650146484,0.18362414836883545
3072,1,1,0.9875045418739319,0.978700578212738,0.008803963661193848
3076,1,1,0.9254075884819031,0.7951444983482361,0.130263090133667
3077,1,1,0.7456609606742859,0.6838459968566895,0.061814963817596436
3079,1,1,0.9565755724906921,0.9615640640258789,-0.004988491535186768
3081,1,1,0.9836229681968689,0.9709940552711487,0.012628912925720215
3082,1,1,0.9758692383766174,0.9547188878059387,0.02115035057067871
3087,1,1,0.9988698363304138,0.9969911575317383,0.0018786787986755371
3089,1,1,0.9923310279846191,0.9718552231788635,0.020475804805755615
3090,1,1,0.8913677334785461,0.8401099443435669,0.05125778913497925
3096,1,1,0.9515631794929504,0.9308429956436157,0.020720183849334717
3097,1,1,0.9864324927330017,0.9822909832000732,0.004141509532928467
3098,1,1,0.8759462833404541,0.8969553709030151,-0.021009087562561035
3102,1,1,0.9745272994041443,0.96528559923172,0.009241700172424316
3104,1,1,0.9974021911621094,0.9951144456863403,0.002287745475769043
3106,1,1,0.9991543292999268,0.9986190795898438,0.0005352497100830078
3109,1,1,0.9983117580413818,0.9974525570869446,0.0008592009544372559
3110,1,1,0.9950306415557861,0.9829219579696655,0.012108683586120605
3112,1,1,0.835451066493988,0.8201984763145447,0.01525259017944336
3115,1,1,0.9935959577560425,0.9837157130241394,0.009880244731903076
3119,1,1,0.9974276423454285,0.9951011538505554,0.002326488494873047
3122,1,1,0.9485011696815491,0.9101466536521912,0.03835451602935791
3124,1,1,0.8430023193359375,0.6791958212852478,0.1638064980506897
