variant,train,val,epoch,f1
bioaware_plain,BrainCerebellum,Combined,256,0.8588
bioaware_plain,BrainCerebellum,Combined,257,0.855
bioaware_plain,BrainCerebellum,Combined,258,0.8695
bioaware_plain,BrainCerebellum,Combined,259,0.8664
bioaware_plain,BrainCerebellum,Combined,260,0.8635
bioaware_plain,BrainCerebellum,Combined,261,0.8498
bioaware_plain,BrainCerebellum,Combined,262,0.8696
bioaware_plain,BrainCerebellum,Combined,263,0.8639
bioaware_plain,BrainCerebellum,Combined,264,0.8484
bioaware_plain,BrainCerebellum,Combined,265,0.8706
bioaware_plain,BrainCerebellum,Combined,266,0.8526
bioaware_plain,BrainCerebellum,Combined,267,0.8745
bioaware_plain,BrainCerebellum,Combined,268,0.8658
bioaware_plain,BrainCerebellum,Combined,269,0.8501
bioaware_plain,BrainCerebellum,Combined,270,0.8653
bioaware_plain,BrainCerebellum,Combined,271,0.8649
bioaware_plain,BrainCerebellum,Combined,272,0.8551
bioaware_plain,BrainCerebellum,Combined,273,0.8704
bioaware_plain,BrainCerebellum,Combined,274,0.8545
bioaware_plain,BrainCerebellum,Combined,275,0.8623
bioaware_plain,BrainCerebellum,Combined,276,0.8591
bioaware_plain,BrainCerebellum,Combined,277,0.8689
bioaware_plain,BrainCerebellum,Combined,278,0.863
bioaware_plain,BrainCerebellum,Combined,279,0.857
bioaware_plain,BrainCerebellum,Combined,280,0.87
bioaware_plain,BrainCerebellum,Combined,281,0.8494
bioaware_plain,BrainCerebellum,Combined,282,0.8569
bioaware_plain,BrainCerebellum,Combined,283,0.8603
bioaware_plain,BrainCerebellum,Combined,284,0.8672
bioaware_plain,BrainCerebellum,Combined,285,0.87
bioaware_plain,BrainCerebellum,Combined,286,0.8465
bioaware_plain,BrainCerebellum,Combined,287,0.8673
bioaware_plain,BrainCerebellum,Combined,288,0.8619
bioaware_plain,BrainCerebellum,Combined,289,0.8591
bioaware_plain,BrainCerebellum,Combined,290,0.8722
bioaware_plain,BrainCerebellum,Combined,291,0.8609
bioaware_plain,BrainCerebellum,Combined,292,0.8658
bioaware_plain,BrainCerebellum,Combined,293,0.8689
bioaware_plain,BrainCerebellum,Combined,294,0.8521
bioaware_plain,BrainCerebellum,Combined,295,0.8534
bioaware_plain,BrainCerebellum,Combined,296,0.8686
bioaware_plain,BrainCerebellum,Combined,297,0.8657
bioaware_plain,BrainCerebellum,Combined,298,0.8496
bioaware_plain,BrainCerebellum,Combined,299,0.866
bioaware_plain,BrainCerebellum,Combined,300,0.8636
bioaware_plain,BrainCerebellum,Combined,301,0.8598
bioaware_plain,BrainCerebellum,Combined,302,0.8702
bioaware_plain,BrainCerebellum,Combined,303,0.8678
bioaware_plain,BrainCerebellum,Combined,304,0.8694
bioaware_plain,BrainCerebellum,Combined,305,0.861
bioaware_plain,BrainCerebellum,Combined,306,0.8579
bioaware_plain,BrainCerebellum,Combined,307,0.867
bioaware_plain,BrainCerebellum,Combined,308,0.8729
bioaware_plain,BrainCerebellum,Combined,309,0.8599
bioaware_plain,BrainCerebellum,Combined,310,0.8704
bioaware_plain,BrainCerebellum,Combined,311,0.8467
bioaware_plain,BrainCerebellum,Combined,312,0.8703
bioaware_plain,BrainCerebellum,Combined,313,0.8692
bioaware_plain,BrainCerebellum,Combined,314,0.8654
bioaware_plain,BrainCerebellum,Combined,315,0.8556
bioaware_plain,BrainCerebellum,Combined,316,0.872
bioaware_plain,BrainCerebellum,Combined,317,0.8666
bioaware_plain,BrainCerebellum,Combined,318,0.8675
bioaware_plain,BrainCerebellum,Combined,319,0.8739
bioaware_plain,BrainCerebellum,Combined,320,0.8705
bioaware_plain,BrainCerebellum,Combined,321,0.8554
bioaware_plain,BrainCerebellum,Combined,322,0.8665
bioaware_plain,BrainCerebellum,Combined,323,0.8671
bioaware_plain,BrainCerebellum,Combined,324,0.8771
bioaware_plain,BrainCerebellum,Combined,325,0.871
bioaware_plain,BrainCerebellum,Combined,326,0.8593
bioaware_plain,BrainCerebellum,Combined,327,0.8591
bioaware_plain,BrainCerebellum,Combined,328,0.8545
bioaware_plain,BrainCerebellum,Combined,329,0.8691
bioaware_plain,BrainCerebellum,Combined,330,0.8591
bioaware_plain,BrainCerebellum,Combined,331,0.8643
bioaware_plain,BrainCerebellum,Combined,332,0.8675
bioaware_plain,BrainCerebellum,Combined,333,0.8564
bioaware_plain,BrainCerebellum,Combined,334,0.8633
bioaware_plain,BrainCerebellum,Combined,335,0.8483
bioaware_plain,BrainCerebellum,Combined,336,0.8736
bioaware_plain,BrainCerebellum,Combined,337,0.8738
bioaware_plain,BrainCerebellum,Combined,338,0.8482
bioaware_plain,BrainCerebellum,Combined,339,0.8732
bioaware_plain,BrainCerebellum,Combined,340,0.8686
bioaware_plain,BrainCerebellum,Combined,341,0.8659
bioaware_plain,BrainCerebellum,Combined,342,0.8688
bioaware_plain,BrainCerebellum,Combined,343,0.8569
bioaware_plain,BrainCerebellum,Combined,344,0.8655
bioaware_plain,BrainCerebellum,Combined,345,0.8631
bioaware_plain,BrainCerebellum,Combined,346,0.8688
bioaware_plain,BrainCerebellum,Combined,347,0.8658
bioaware_plain,BrainCerebellum,Combined,348,0.8411
bioaware_plain,BrainCerebellum,Combined,349,0.8741
bioaware_plain,BrainCerebellum,Combined,350,0.8714
bioaware_plain,BrainCerebellum,Combined,351,0.864
bioaware_plain,BrainCerebellum,Combined,352,0.8637
bioaware_plain,BrainCerebellum,Combined,353,0.8617
bioaware_plain,BrainCerebellum,Combined,354,0.861
bioaware_plain,BrainCerebellum,Combined,355,0.8457
bioaware_plain,BrainCerebellum,Combined,356,0.8726
bioaware_plain,BrainCerebellum,Combined,357,0.8669
bioaware_plain,BrainCerebellum,Combined,358,0.865
bioaware_plain,BrainCerebellum,Combined,359,0.8688
bioaware_plain,BrainCerebellum,Combined,360,0.8647
bioaware_plain,BrainCerebellum,Combined,361,0.8761
bioaware_plain,BrainCerebellum,Combined,362,0.8595
bioaware_plain,BrainCerebellum,Combined,363,0.8619
bioaware_plain,BrainCerebellum,Combined,364,0.8607
bioaware_plain,BrainCerebellum,Combined,365,0.8594
bioaware_plain,BrainCerebellum,Combined,366,0.8718
bioaware_plain,BrainCerebellum,Combined,367,0.8694
bioaware_plain,BrainCerebellum,Combined,368,0.871
bioaware_plain,BrainCerebellum,Combined,369,0.8665
bioaware_plain,BrainCerebellum,Combined,370,0.8682
bioaware_plain,BrainCerebellum,Combined,371,0.8468
bioaware_plain,BrainCerebellum,Combined,372,0.8604
bioaware_plain,BrainCerebellum,Combined,373,0.8574
bioaware_plain,BrainCerebellum,Combined,374,0.8573
bioaware_plain,BrainCerebellum,Combined,375,0.8652
bioaware_plain,BrainCerebellum,Combined,376,0.8597
bioaware_plain,BrainCerebellum,Combined,377,0.868
bioaware_plain,BrainCerebellum,Combined,378,0.8534
bioaware_plain,BrainCerebellum,Combined,379,0.8596
bioaware_plain,BrainCerebellum,Combined,380,0.8639
bioaware_plain,BrainCerebellum,Combined,381,0.8671
bioaware_plain,BrainCerebellum,Combined,382,0.8451
bioaware_plain,BrainCerebellum,Combined,383,0.864
bioaware_plain,BrainCerebellum,Combined,384,0.8609
bioaware_plain,BrainCerebellum,Combined,385,0.862
bioaware_plain,BrainCerebellum,Combined,386,0.8617
bioaware_plain,BrainCerebellum,Combined,387,0.8686
bioaware_plain,BrainCerebellum,Combined,388,0.8558
bioaware_plain,BrainCerebellum,Combined,389,0.8726
bioaware_plain,BrainCerebellum,Combined,390,0.8697
bioaware_plain,BrainCerebellum,Combined,391,0.871
bioaware_plain,BrainCerebellum,Combined,392,0.8541
bioaware_plain,BrainCerebellum,Combined,393,0.8565
bioaware_plain,BrainCerebellum,Combined,394,0.8597
bioaware_plain,BrainCerebellum,Combined,395,0.864
bioaware_plain,BrainCerebellum,Combined,396,0.8393
bioaware_plain,BrainCerebellum,Combined,397,0.8706
bioaware_plain,BrainCerebellum,Combined,398,0.8721
bioaware_plain,BrainCerebellum,Combined,399,0.8729
bioaware_plain,BrainCerebellum,Combined,400,0.8306
bioaware_plain,BrainCerebellum,Combined,401,0.8577
bioaware_plain,BrainCerebellum,Combined,402,0.8684
bioaware_plain,BrainCerebellum,Combined,403,0.8647
bioaware_plain,BrainCerebellum,Combined,404,0.8676
bioaware_plain,BrainCerebellum,Combined,405,0.8649
bioaware_plain,BrainCerebellum,Combined,406,0.8528
bioaware_plain,BrainCerebellum,Combined,407,0.8702
bioaware_plain,BrainCerebellum,Combined,408,0.8733
bioaware_plain,BrainCerebellum,Combined,409,0.8536
bioaware_plain,BrainCerebellum,Combined,410,0.8684
bioaware_plain,BrainCerebellum,Combined,411,0.8685
bioaware_plain,BrainCerebellum,Combined,412,0.8682
bioaware_plain,BrainCerebellum,Combined,413,0.8714
bioaware_plain,BrainCerebellum,Combined,414,0.8612
bioaware_plain,BrainCerebellum,Combined,415,0.8632
bioaware_plain,BrainCerebellum,Combined,416,0.87
bioaware_plain,BrainCerebellum,Combined,417,0.8733
bioaware_plain,BrainCerebellum,Combined,418,0.8723
bioaware_plain,BrainCerebellum,Combined,419,0.8655
bioaware_plain,BrainCerebellum,Combined,420,0.8684
bioaware_plain,BrainCerebellum,Combined,421,0.8683
bioaware_plain,BrainCerebellum,Combined,422,0.8549
bioaware_plain,BrainCerebellum,Combined,423,0.8677
bioaware_plain,BrainCerebellum,Combined,424,0.8668
bioaware_plain,BrainCerebellum,Combined,425,0.8744
bioaware_plain,BrainCerebellum,Combined,426,0.8638
bioaware_plain,BrainCerebellum,Combined,427,0.8684
bioaware_plain,BrainCerebellum,Combined,428,0.8713
bioaware_plain,BrainCerebellum,Combined,429,0.8695
bioaware_plain,BrainCerebellum,Combined,430,0.8653
bioaware_plain,BrainCerebellum,Combined,431,0.8754
bioaware_plain,BrainCerebellum,Combined,432,0.863
bioaware_plain,BrainCerebellum,Combined,433,0.8623
bioaware_plain,BrainCerebellum,Combined,434,0.8714
bioaware_plain,BrainCerebellum,Combined,435,0.8676
bioaware_plain,BrainCerebellum,Combined,436,0.8639
bioaware_plain,BrainCerebellum,Combined,437,0.8732
bioaware_plain,BrainCerebellum,Combined,438,0.8536
bioaware_plain,BrainCerebellum,Combined,439,0.8733
bioaware_plain,BrainCerebellum,Combined,440,0.8653
bioaware_plain,BrainCerebellum,Combined,441,0.8567
bioaware_plain,BrainCerebellum,Combined,442,0.8483
bioaware_plain,BrainCerebellum,Combined,443,0.873
bioaware_plain,BrainCerebellum,Combined,444,0.8573
bioaware_plain,BrainCerebellum,Combined,445,0.8619
bioaware_plain,BrainCerebellum,Combined,446,0.8594
bioaware_plain,BrainCerebellum,Combined,447,0.867
bioaware_plain,BrainCerebellum,Combined,448,0.8636
bioaware_plain,BrainCerebellum,Combined,449,0.8662
bioaware_plain,BrainCerebellum,Combined,450,0.8515
bioaware_plain,BrainCerebellum,Combined,451,0.8693
bioaware_plain,BrainCerebellum,Combined,452,0.858
bioaware_plain,BrainCerebellum,Combined,453,0.8737
bioaware_plain,BrainCerebellum,Combined,454,0.8695
bioaware_plain,BrainCerebellum,Combined,455,0.8674
bioaware_plain,BrainCerebellum,Combined,456,0.8639
bioaware_plain,BrainCerebellum,Combined,457,0.8732
bioaware_plain,BrainCerebellum,Combined,458,0.8714
bioaware_plain,BrainCerebellum,Combined,459,0.8643
bioaware_plain,BrainCerebellum,Combined,460,0.8677
bioaware_plain,BrainCerebellum,Combined,461,0.8677
bioaware_plain,BrainCerebellum,Combined,462,0.8655
bioaware_plain,BrainCerebellum,Combined,463,0.8508
bioaware_plain,BrainCerebellum,Combined,464,0.8628
bioaware_plain,BrainCerebellum,Combined,465,0.8747
bioaware_plain,BrainCerebellum,Combined,466,0.8688
bioaware_plain,BrainCerebellum,Combined,467,0.8581
bioaware_plain,BrainCerebellum,Combined,468,0.8698
bioaware_plain,BrainCerebellum,Combined,469,0.8639
bioaware_plain,BrainCerebellum,Combined,470,0.8635
bioaware_plain,BrainCerebellum,Combined,471,0.8639
bioaware_plain,BrainCerebellum,Combined,472,0.8666
bioaware_plain,BrainCerebellum,Combined,473,0.8658
bioaware_plain,BrainCerebellum,Combined,474,0.8566
bioaware_plain,BrainCerebellum,Combined,475,0.8551
bioaware_plain,BrainCerebellum,Combined,476,0.8608
bioaware_plain,BrainCerebellum,Combined,477,0.861
bioaware_plain,BrainCerebellum,Combined,478,0.8651
bioaware_plain,BrainCerebellum,Combined,479,0.8689
bioaware_plain,BrainCerebellum,Combined,480,0.8709
bioaware_plain,BrainCerebellum,Combined,481,0.8616
bioaware_plain,BrainCerebellum,Combined,482,0.8584
bioaware_plain,BrainCerebellum,Combined,483,0.8694
bioaware_plain,BrainCerebellum,Combined,484,0.8752
bioaware_plain,BrainCerebellum,Combined,485,0.8676
bioaware_plain,BrainCerebellum,Combined,486,0.867
bioaware_plain,BrainCerebellum,Combined,487,0.8749
bioaware_plain,BrainCerebellum,Combined,488,0.8733
bioaware_plain,BrainCerebellum,Combined,489,0.8739
bioaware_plain,BrainCerebellum,Combined,490,0.871
bioaware_plain,BrainCerebellum,Combined,491,0.8685
bioaware_plain,BrainCerebellum,Combined,492,0.8612
bioaware_plain,BrainCerebellum,Combined,493,0.8748
bioaware_plain,BrainCerebellum,Combined,494,0.8737
bioaware_plain,BrainCerebellum,Combined,495,0.8688
bioaware_plain,BrainCerebellum,Combined,496,0.857
bioaware_plain,BrainCerebellum,Combined,497,0.8721
bioaware_plain,BrainCerebellum,Combined,498,0.8595
bioaware_plain,BrainCerebellum,Combined,499,0.873
bioaware_plain,BrainCerebellum,Combined,500,0.8539
bioaware_plain,BrainCerebellum,Combined,501,0.8652
bioaware_plain,BrainCerebellum,Combined,502,0.8635
bioaware_plain,BrainCerebellum,Combined,503,0.8752
bioaware_plain,BrainCerebellum,Combined,504,0.8681
bioaware_plain,BrainCerebellum,Combined,505,0.8632
bioaware_plain,BrainCerebellum,Combined,506,0.8651
bioaware_plain,BrainCerebellum,Combined,507,0.8472
bioaware_plain,BrainCerebellum,Combined,508,0.8634
bioaware_plain,BrainCerebellum,Combined,509,0.8644
bioaware_plain,BrainCerebellum,Combined,510,0.8693
bioaware_plain,BrainCerebellum,Combined,511,0.8409
bioaware_plain,BrainCerebellum,Combined,512,0.8496
bioaware_plain,BrainCerebellum,Combined,513,0.8735
bioaware_plain,BrainCerebellum,Combined,514,0.8709
bioaware_plain,BrainCerebellum,Combined,515,0.8733
bioaware_plain,BrainCerebellum,Combined,516,0.8511
bioaware_plain,BrainCerebellum,Combined,517,0.8636
bioaware_plain,BrainCerebellum,Combined,518,0.8637
bioaware_plain,BrainCerebellum,Combined,519,0.8653
bioaware_plain,BrainCerebellum,Combined,520,0.8756
bioaware_plain,BrainCerebellum,Combined,521,0.8644
bioaware_plain,BrainCerebellum,Combined,522,0.865
bioaware_plain,BrainCerebellum,Combined,523,0.8633
bioaware_plain,BrainCerebellum,Combined,524,0.866
bioaware_plain,BrainCerebellum,Combined,525,0.8696
bioaware_plain,BrainCerebellum,Combined,526,0.8747
bioaware_plain,BrainCerebellum,Combined,527,0.8708
bioaware_plain,BrainCerebellum,Combined,528,0.8704
bioaware_plain,BrainCerebellum,Combined,529,0.8288
bioaware_plain,BrainCerebellum,Combined,530,0.8672
bioaware_plain,BrainCerebellum,Combined,531,0.872
bioaware_plain,BrainCerebellum,Combined,532,0.8659
bioaware_plain,BrainCerebellum,Combined,533,0.8511
bioaware_plain,BrainCerebellum,Combined,534,0.8713
bioaware_plain,BrainCerebellum,Combined,535,0.8644
bioaware_plain,BrainCerebellum,Combined,536,0.8567
bioaware_plain,BrainCerebellum,Combined,537,0.8601
bioaware_plain,BrainCerebellum,Combined,538,0.8658
bioaware_plain,BrainCerebellum,Combined,539,0.8604
bioaware_plain,BrainCerebellum,Combined,540,0.8664
bioaware_plain,BrainCerebellum,Combined,541,0.8732
bioaware_plain,BrainCerebellum,Combined,542,0.867
bioaware_plain,BrainCerebellum,Combined,543,0.8754
bioaware_plain,BrainCerebellum,Combined,544,0.8718
bioaware_plain,BrainCerebellum,Combined,545,0.8698
bioaware_plain,BrainCerebellum,Combined,546,0.8668
bioaware_plain,BrainCerebellum,Combined,547,0.8675
bioaware_plain,BrainCerebellum,Combined,548,0.8578
bioaware_plain,BrainCerebellum,Combined,549,0.8721
bioaware_plain,BrainCerebellum,Combined,550,0.8743
bioaware_plain,BrainCerebellum,Combined,551,0.8709
bioaware_plain,BrainCerebellum,Combined,552,0.8611
bioaware_plain,BrainCerebellum,Combined,553,0.874
bioaware_plain,BrainCerebellum,Combined,554,0.8646
bioaware_plain,BrainCerebellum,Combined,555,0.8593
bioaware_plain,BrainCerebellum,Combined,556,0.8594
bioaware_plain,BrainCerebellum,Combined,557,0.8661
bioaware_plain,BrainCerebellum,Combined,558,0.8654
bioaware_plain,BrainCerebellum,Combined,559,0.8568
bioaware_plain,BrainCerebellum,Combined,560,0.8713
bioaware_plain,BrainCerebellum,Combined,561,0.8725
bioaware_plain,BrainCerebellum,Combined,562,0.8652
bioaware_plain,BrainCerebellum,Combined,563,0.8776
bioaware_plain,BrainCerebellum,Combined,564,0.862
bioaware_plain,BrainCerebellum,Combined,565,0.8656
bioaware_plain,BrainCerebellum,Combined,566,0.8616
bioaware_plain,BrainCerebellum,Combined,567,0.8728
bioaware_plain,BrainCerebellum,Combined,568,0.8672
bioaware_plain,BrainCerebellum,Combined,569,0.8675
bioaware_plain,BrainCerebellum,Combined,570,0.8694
bioaware_plain,BrainCerebellum,Combined,571,0.8728
bioaware_plain,BrainCerebellum,Combined,572,0.8736
bioaware_plain,BrainCerebellum,Combined,573,0.8711
bioaware_plain,BrainCerebellum,Combined,574,0.8718
bioaware_plain,BrainCerebellum,Combined,575,0.8749
bioaware_plain,BrainCerebellum,Combined,576,0.8675
bioaware_plain,BrainCerebellum,Combined,577,0.8674
bioaware_plain,BrainCerebellum,Combined,578,0.8707
bioaware_plain,BrainCerebellum,Combined,579,0.8688
bioaware_plain,BrainCerebellum,Combined,580,0.843
bioaware_plain,BrainCerebellum,Combined,581,0.8678
bioaware_plain,BrainCerebellum,Combined,582,0.8609
bioaware_plain,BrainCerebellum,Combined,583,0.8391
bioaware_plain,BrainCerebellum,Combined,584,0.8654
bioaware_plain,BrainCerebellum,Combined,585,0.8607
bioaware_plain,BrainCerebellum,Combined,586,0.864
bioaware_plain,BrainCerebellum,Combined,587,0.8702
bioaware_plain,BrainCerebellum,Combined,588,0.8524
bioaware_plain,BrainCerebellum,Combined,589,0.8636
bioaware_plain,BrainCerebellum,Combined,590,0.8589
bioaware_plain,BrainCerebellum,Combined,591,0.8755
bioaware_plain,BrainCerebellum,Combined,592,0.8739
bioaware_plain,BrainCerebellum,Combined,593,0.8606
bioaware_plain,BrainCerebellum,Combined,594,0.8704
bioaware_plain,BrainCerebellum,Combined,595,0.8653
bioaware_plain,BrainCerebellum,Combined,596,0.8688
bioaware_plain,BrainCerebellum,Combined,597,0.8762
bioaware_plain,BrainCerebellum,Combined,598,0.8754
bioaware_plain,BrainCerebellum,Combined,599,0.8662
bioaware_plain,BrainCerebellum,Combined,600,0.8604
bioaware_plain,BrainCerebellum,Combined,601,0.8732
bioaware_plain,BrainCerebellum,Combined,602,0.8783
bioaware_plain,BrainCerebellum,Combined,603,0.8581
bioaware_plain,BrainCerebellum,Combined,604,0.8691
bioaware_plain,BrainCerebellum,Combined,605,0.8722
bioaware_plain,BrainCerebellum,Combined,606,0.8718
bioaware_plain,BrainCerebellum,Combined,607,0.8716
bioaware_plain,BrainCerebellum,Combined,608,0.8785
bioaware_plain,BrainCerebellum,Combined,609,0.8687
bioaware_plain,BrainCerebellum,Combined,610,0.8447
bioaware_plain,BrainCerebellum,Combined,611,0.8687
bioaware_plain,BrainCerebellum,Combined,612,0.8575
bioaware_plain,BrainCerebellum,Combined,613,0.8703
bioaware_plain,BrainCerebellum,Combined,614,0.8651
bioaware_plain,BrainCerebellum,Combined,615,0.8632
bioaware_plain,BrainCerebellum,Combined,616,0.8675
bioaware_plain,BrainCerebellum,Combined,617,0.8683
bioaware_plain,BrainCerebellum,Combined,618,0.8689
bioaware_plain,BrainCerebellum,Combined,619,0.8695
bioaware_plain,BrainCerebellum,Combined,620,0.8676
bioaware_plain,BrainCerebellum,Combined,621,0.8592
bioaware_plain,BrainCerebellum,Combined,622,0.8628
bioaware_plain,BrainCerebellum,Combined,623,0.8652
bioaware_plain,BrainCerebellum,Combined,624,0.8707
bioaware_plain,BrainCerebellum,Combined,625,0.8678
bioaware_plain,BrainCerebellum,Combined,626,0.8778
bioaware_plain,BrainCerebellum,Combined,627,0.8638
bioaware_plain,BrainCerebellum,Combined,628,0.8749
bioaware_plain,BrainCerebellum,Combined,629,0.8745
bioaware_plain,BrainCerebellum,Combined,630,0.8542
bioaware_plain,BrainCerebellum,Combined,631,0.86
bioaware_plain,BrainCerebellum,Combined,632,0.8648
bioaware_plain,BrainCerebellum,Combined,633,0.8673
bioaware_plain,BrainCerebellum,Combined,634,0.8702
bioaware_plain,BrainCerebellum,Combined,635,0.8717
bioaware_plain,BrainCerebellum,Combined,636,0.8705
bioaware_plain,BrainCerebellum,Combined,637,0.8603
bioaware_plain,BrainCerebellum,Combined,638,0.8564
bioaware_plain,BrainCerebellum,Combined,639,0.8722
bioaware_plain,BrainCerebellum,Combined,640,0.8344
bioaware_plain,BrainCerebellum,Combined,641,0.8767
bioaware_plain,BrainCerebellum,Combined,642,0.8519
bioaware_plain,BrainCerebellum,Combined,643,0.8676
bioaware_plain,BrainCerebellum,Combined,644,0.8754
bioaware_plain,BrainCerebellum,Combined,645,0.8536
bioaware_plain,BrainCerebellum,Combined,646,0.8736
bioaware_plain,BrainCerebellum,Combined,647,0.8704
bioaware_plain,BrainCerebellum,Combined,648,0.8694
bioaware_plain,BrainCerebellum,Combined,649,0.8662
bioaware_plain,BrainCerebellum,Combined,650,0.8582
bioaware_plain,BrainCerebellum,Combined,651,0.8711
bioaware_plain,BrainCerebellum,Combined,652,0.8761
bioaware_plain,BrainCerebellum,Combined,653,0.8727
bioaware_plain,BrainCerebellum,Combined,654,0.8693
bioaware_plain,BrainCerebellum,Combined,655,0.8704
bioaware_plain,BrainCerebellum,Combined,656,0.8712
bioaware_plain,BrainCerebellum,Combined,657,0.8596
bioaware_plain,BrainCerebellum,Combined,658,0.8703
bioaware_plain,BrainCerebellum,Combined,659,0.8715
bioaware_plain,BrainCerebellum,Combined,660,0.8629
bioaware_plain,BrainCerebellum,Combined,661,0.8742
bioaware_plain,BrainCerebellum,Combined,662,0.8707
bioaware_plain,BrainCerebellum,Combined,663,0.846
bioaware_plain,BrainCerebellum,Combined,664,0.8681
bioaware_plain,BrainCerebellum,Combined,665,0.8709
bioaware_plain,BrainCerebellum,Combined,666,0.8553
bioaware_plain,BrainCerebellum,Combined,667,0.8734
bioaware_plain,BrainCerebellum,Combined,668,0.87
bioaware_plain,BrainCerebellum,Combined,669,0.8606
bioaware_plain,BrainCerebellum,Combined,670,0.8719
bioaware_plain,BrainCerebellum,Combined,671,0.8706
bioaware_plain,BrainCerebellum,Combined,672,0.8733
bioaware_plain,BrainCerebellum,Combined,673,0.8727
bioaware_plain,BrainCerebellum,Combined,674,0.8674
bioaware_plain,BrainCerebellum,Combined,675,0.8649
bioaware_plain,BrainCerebellum,Combined,676,0.8654
bioaware_plain,BrainCerebellum,Combined,677,0.8628
bioaware_plain,BrainCerebellum,Combined,678,0.8759
bioaware_plain,BrainCerebellum,Combined,679,0.8715
bioaware_plain,BrainCerebellum,Combined,680,0.8724
bioaware_plain,BrainCerebellum,Combined,681,0.8636
bioaware_plain,BrainCerebellum,Combined,682,0.8668
bioaware_plain,BrainCerebellum,Combined,683,0.851
bioaware_plain,BrainCerebellum,Combined,684,0.8643
bioaware_plain,BrainCerebellum,Combined,685,0.8795
bioaware_plain,BrainCerebellum,Combined,686,0.865
bioaware_plain,BrainCerebellum,Combined,687,0.8621
bioaware_plain,BrainCerebellum,Combined,688,0.8648
bioaware_plain,BrainCerebellum,Combined,689,0.8698
bioaware_plain,BrainCerebellum,Combined,690,0.8711
bioaware_plain,BrainCerebellum,Combined,691,0.8721
bioaware_plain,BrainCerebellum,Combined,692,0.8703
bioaware_plain,BrainCerebellum,Combined,693,0.8725
bioaware_plain,BrainCerebellum,Combined,694,0.8758
bioaware_plain,BrainCerebellum,Combined,695,0.8735
bioaware_plain,BrainCerebellum,Combined,696,0.8764
bioaware_plain,BrainCerebellum,Combined,697,0.867
bioaware_plain,BrainCerebellum,Combined,698,0.8725
bioaware_plain,BrainCerebellum,Combined,699,0.8687
bioaware_plain,BrainCerebellum,Combined,700,0.8684
bioaware_plain,BrainCerebellum,Combined,701,0.8774
bioaware_plain,BrainCerebellum,Combined,702,0.8656
bioaware_plain,BrainCerebellum,Combined,703,0.8734
bioaware_plain,BrainCerebellum,Combined,704,0.8663
bioaware_plain,BrainCerebellum,Combined,705,0.8631
bioaware_plain,BrainCerebellum,Combined,706,0.8611
bioaware_plain,BrainCerebellum,Combined,707,0.8713
bioaware_plain,BrainCerebellum,Combined,708,0.8716
bioaware_plain,BrainCerebellum,Combined,709,0.8723
bioaware_plain,BrainCerebellum,Combined,710,0.8729
bioaware_plain,BrainCerebellum,Combined,711,0.8576
bioaware_plain,BrainCerebellum,Combined,712,0.8789
bioaware_plain,BrainCerebellum,Combined,713,0.8762
bioaware_plain,BrainCerebellum,Combined,714,0.8764
bioaware_plain,BrainCerebellum,Combined,715,0.8684
bioaware_plain,BrainCerebellum,Combined,716,0.8715
bioaware_plain,BrainCerebellum,Combined,717,0.866
bioaware_plain,BrainCerebellum,Combined,718,0.8696
bioaware_plain,BrainCerebellum,Combined,719,0.8613
bioaware_plain,BrainCerebellum,Combined,720,0.8758
bioaware_plain,BrainCerebellum,Combined,721,0.8513
bioaware_plain,BrainCerebellum,Combined,722,0.8684
bioaware_plain,BrainCerebellum,Combined,723,0.8688
bioaware_plain,BrainCerebellum,Combined,724,0.8686
bioaware_plain,BrainCerebellum,Combined,725,0.8743
bioaware_plain,BrainCerebellum,Combined,726,0.8733
bioaware_plain,BrainCerebellum,Combined,727,0.8724
bioaware_plain,BrainCerebellum,Combined,728,0.8786
bioaware_plain,BrainCerebellum,Combined,729,0.8704
bioaware_plain,BrainCerebellum,Combined,730,0.8759
bioaware_plain,BrainCerebellum,Combined,731,0.8663
bioaware_plain,BrainCerebellum,Combined,732,0.8737
bioaware_plain,BrainCerebellum,Combined,733,0.8647
bioaware_plain,BrainCerebellum,Combined,734,0.8689
bioaware_plain,BrainCerebellum,Combined,735,0.8717
bioaware_plain,BrainCerebellum,Combined,736,0.872
bioaware_plain,BrainCerebellum,Combined,737,0.8682
bioaware_plain,BrainCerebellum,Combined,738,0.8715
bioaware_plain,BrainCerebellum,Combined,739,0.8764
bioaware_plain,BrainCerebellum,Combined,740,0.8724
bioaware_plain,BrainCerebellum,Combined,741,0.8744
bioaware_plain,BrainCerebellum,Combined,742,0.8784
bioaware_plain,BrainCerebellum,Combined,743,0.8745
bioaware_plain,BrainCerebellum,Combined,744,0.8802
bioaware_plain,BrainCerebellum,Combined,745,0.8716
bioaware_plain,BrainCerebellum,Combined,746,0.8719
bioaware_plain,BrainCerebellum,Combined,747,0.8758
bioaware_plain,BrainCerebellum,Combined,748,0.8762
bioaware_plain,BrainCerebellum,Combined,749,0.8619
bioaware_plain,BrainCerebellum,Combined,750,0.8754
bioaware_plain,BrainCerebellum,Combined,751,0.8693
bioaware_plain,BrainCerebellum,Combined,752,0.8664
bioaware_plain,BrainCerebellum,Combined,753,0.8712
bioaware_plain,BrainCerebellum,Combined,754,0.8822
bioaware_plain,BrainCerebellum,Combined,755,0.8757
bioaware_plain,BrainCerebellum,Combined,756,0.8752
